ACCEPTED_TERMINATION_DATE|ACTION_OCCURRENCE_ID|ACTUAL_TERMINATION_DATE|ADJUSTED_SVC_DATE|BUSINESS_GROUP_ID|DATE_EMPLOYEE_DATA_VERIFIED|DATE_START|FAST_PATH_EMPLOYEE|LAST_WORKING_DATE|LEGAL_ENTITY_ID|LEGISLATION_CODE|NOTIFIED_TERMINATION_DATE|ON_MILITARY_SERVICE|ORIGINAL_DATE_OF_HIRE|PERIOD_OF_SERVICE_ID|PERIOD_TYPE|PERSON_ID|PRIMARY_FLAG|PROJECTED_TERMINATION_DATE|REHIRE_AUTHORIZOR|REHIRE_REASON|REHIRE_RECOMMENDATION|TERMINATION_ACCEPTED_PERSON_ID|WORKER_NUMBER|COMMENTS|REHIRE_AUTHORIZER_PERSON_ID|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|0|2003-03-28|2003-01-06|188772AEC11AAD11E053A647660A0CF2||2003-01-06|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-07-09|N|2003-01-06|PERIODKTGA297|E|P8820724|Y||||Y|||||WR|PKTGA297::WR
|0|2003-10-03|2003-01-13|188772AEC11AAD11E053A647660A0CF2||2003-01-13|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-10-03|N|2003-01-13|PERIODKTG561|E|P3172593919|Y||||Y|||||WR|PKTG561::WR
|0|2003-03-28|2003-01-13|188772AEC11AAD11E053A647660A0CF2||2003-01-13|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2005-03-31|N|2003-01-13|PERIODKTGA298|E|P52759744|Y||||Y|||||WR|PKTGA298::WR
|0||2003-01-13|188772AEC11AAD11E053A647660A0CF2||2003-01-13|Y||188772AEC11CAD11E053A647660A0CF2|KZ||N|2003-01-13|PERIODKTGA299|E|P2115116894|Y||||Y|||||WR|PKTGA299::WR
|0|2003-05-12|2003-01-24|188772AEC11AAD11E053A647660A0CF2||2003-01-24|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-05-12|N|2003-01-24|PERIODKTGA300|E|P818089319|Y||||Y|||||WR|PKTGA300::WR
|0|2009-12-29|2003-01-24|188772AEC11AAD11E053A647660A0CF2||2003-01-24|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2009-12-29|N|2003-01-24|PERIODKTGA302|E|P3367751004|Y||||Y|||||WR|PKTGA302::WR
|0|2003-06-13|2003-01-27|188772AEC11AAD11E053A647660A0CF2||2003-01-27|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-06-13|N|2003-01-27|PERIODKTG562|E|P2010816050|Y||||Y|||||WR|PKTG562::WR
|0|2003-12-29|2003-01-27|188772AEC11AAD11E053A647660A0CF2||2003-01-27|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-10-01|N|2003-01-27|PERIODKTG563|E|P2251459496|Y||||Y|||||WR|PKTG563::WR
|0|2006-01-12|2003-01-27|188772AEC11AAD11E053A647660A0CF2||2003-01-27|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2006-01-12|N|2003-01-27|PERIODKTGA301|E|P1464261353|Y||||Y|||||WR|PKTGA301::WR
|0|2003-03-28|2003-02-03|188772AEC11AAD11E053A647660A0CF2||2003-02-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2009-03-31|N|2003-02-03|PERIODKTGA303|E|P2152526248|Y||||Y|||||WR|PKTGA303::WR
|0|2003-03-28|2003-02-03|188772AEC11AAD11E053A647660A0CF2||2003-02-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2005-03-31|N|2003-02-03|PERIODKTGA304|E|P171603011|Y||||Y|||||WR|PKTGA304::WR
|0|2004-05-24|2003-02-03|188772AEC11AAD11E053A647660A0CF2||2003-02-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2004-05-24|N|2003-02-03|PERIODKTGA305|E|P1235726463|Y||||Y|||||WR|PKTGA305::WR
|0|2003-03-28|2003-02-03|188772AEC11AAD11E053A647660A0CF2||2003-02-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2014-12-08|N|2003-02-03|PERIODKTGA306|E|P4093602206|Y||||Y|||||WR|PKTGA306::WR
|0|2003-05-26|2003-02-03|188772AEC11AAD11E053A647660A0CF2||2003-02-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-05-26|N|2003-02-03|PERIODKTGA312|E|P2175622033|Y||||Y|||||WR|PKTGA312::WR
|0|2003-03-28|2003-02-10|188772AEC11AAD11E053A647660A0CF2||2003-02-10|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-02-10|PERIODKTGA307|E|P2048829935|Y||||Y|||||WR|PKTGA307::WR
|0|2003-12-08|2003-02-18|188772AEC11AAD11E053A647660A0CF2||2003-02-18|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-08|N|2003-02-18|PERIODKTGA308|E|P966012640|Y||||Y|||||WR|PKTGA308::WR
|0|2004-04-02|2003-02-20|188772AEC11AAD11E053A647660A0CF2||2003-02-20|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2004-04-02|N|2003-02-20|PERIODKTGA310|E|P2162026702|Y||||Y|||||WR|PKTGA310::WR
|0|2003-05-23|2003-02-24|188772AEC11AAD11E053A647660A0CF2||2003-02-24|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-05-23|N|2003-02-24|PERIODKTGA309|E|P612097489|Y||||Y|||||WR|PKTGA309::WR
|0|2005-03-31|2003-02-24|188772AEC11AAD11E053A647660A0CF2||2003-02-24|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2005-03-31|N|2003-02-24|PERIODKTGA311|E|P2367595850|Y||||Y|||||WR|PKTGA311::WR
|0|2003-03-28|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-03-28|N|2003-03-03|PERIODKTG564|E|P4179527356|Y||||Y|||||WR|PKTG564::WR
|0|2003-03-28|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-03-28|N|2003-03-03|PERIODKTG565|E|P1874017257|Y||||Y|||||WR|PKTG565::WR
|0|2005-01-05|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2005-01-05|N|2003-03-03|PERIODKTG566|E|P1085959283|Y||||Y|||||WR|PKTG566::WR
|0|2003-07-28|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2006-11-21|N|2003-03-03|PERIODKTG567|E|P3157390187|Y||||Y|||||WR|PKTG567::WR
|0|2003-10-06|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-10-06|N|2003-03-03|PERIODKTG568|E|P786866314|Y||||Y|||||WR|PKTG568::WR
|0|2003-08-25|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-03-03|PERIODKTG569|E|P2677683431|Y||||Y|||||WR|PKTG569::WR
|0|2005-12-23|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2005-12-23|N|2003-03-03|PERIODKTG570|E|P345254721|Y||||Y|||||WR|PKTG570::WR
|0|2003-04-14|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ||N|2003-03-03|PERIODKTGA313|E|P2563153806|Y||||Y|||||WR|PKTGA313::WR
|0|2003-03-28|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-04-22|N|2003-03-03|PERIODKTGA314|E|P1222133185|Y||||Y|||||WR|PKTGA314::WR
|0|2003-06-13|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2007-12-26|N|2003-03-03|PERIODKTGA315|E|P2343240494|Y||||Y|||||WR|PKTGA315::WR
|0|2003-12-29|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-03-03|PERIODKTGA316|E|P3846244044|Y||||Y|||||WR|PKTGA316::WR
|0|2003-07-09|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-07-21|N|2003-03-03|PERIODKTGA317|E|P2842840973|Y||||Y|||||WR|PKTGA317::WR
|0|2003-03-28|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2005-02-21|N|2003-03-03|PERIODKTGA318|E|P680735879|Y||||Y|||||WR|PKTGA318::WR
|0|2003-12-29|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-03-03|PERIODKTGA319|E|P4039183842|Y||||Y|||||WR|PKTGA319::WR
|0|2003-03-28|2003-03-03|188772AEC11AAD11E053A647660A0CF2||2003-03-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2004-01-05|N|2003-03-03|PERIODKTGA320|E|P974835120|Y||||Y|||||WR|PKTGA320::WR
|0|2003-06-13|2003-03-18|188772AEC11AAD11E053A647660A0CF2||2003-03-18|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2004-05-13|N|2003-03-18|PERIODKTGA322|E|P2241676125|Y||||Y|||||WR|PKTGA322::WR
|0|2003-08-18|2003-03-19|188772AEC11AAD11E053A647660A0CF2||2003-03-19|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-18|N|2003-03-19|PERIODKTG571|E|P1670194204|Y||||Y|||||WR|PKTG571::WR
|0|2004-11-15|2003-03-19|188772AEC11AAD11E053A647660A0CF2||2003-03-19|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2005-03-31|N|2003-03-19|PERIODKTGA321|E|P1576686572|Y||||Y|||||WR|PKTGA321::WR
|0|2003-05-21|2003-03-28|188772AEC11AAD11E053A647660A0CF2||2003-03-28|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-05-21|N|2003-03-28|PERIODKTG444|E|P1397158438|Y||||Y|||||WR|PKTG444::WR
|0|2004-05-19|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-05-19|N|2003-04-01|PERIODKTG445|E|P3325803870|Y||||Y|||||WR|PKTG445::WR
|0|2003-09-02|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-09-02|N|2003-04-01|PERIODKTG446|E|P2782507918|Y||||Y|||||WR|PKTG446::WR
|0|2003-08-18|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-18|N|2003-04-01|PERIODKTG572|E|P4222137918|Y||||Y|||||WR|PKTG572::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG573|E|P3418066421|Y||||Y|||||WR|PKTG573::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG574|E|P1354557464|Y||||Y|||||WR|PKTG574::WR
|0|2003-08-25|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG575|E|P2355525439|Y||||Y|||||WR|PKTG575::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG576|E|P2236532973|Y||||Y|||||WR|PKTG576::WR
|0|2005-02-16|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2005-02-16|N|2003-04-01|PERIODKTG577|E|P478014339|Y||||Y|||||WR|PKTG577::WR
|0|2003-08-18|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-18|N|2003-04-01|PERIODKTG578|E|P2028040501|Y||||Y|||||WR|PKTG578::WR
|0|2003-04-22|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-04-30|N|2003-04-01|PERIODKTG579|E|P2499858918|Y||||Y|||||WR|PKTG579::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG580|E|P2845497614|Y||||Y|||||WR|PKTG580::WR
|0|2003-11-17|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-11-17|N|2003-04-01|PERIODKTG581|E|P2092795166|Y||||Y|||||WR|PKTG581::WR
|0|2003-09-02|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-09-02|N|2003-04-01|PERIODKTG582|E|P2638074627|Y||||Y|||||WR|PKTG582::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG583|E|P2250382036|Y||||Y|||||WR|PKTG583::WR
|0|2003-09-02|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-09-02|N|2003-04-01|PERIODKTG584|E|P2176613393|Y||||Y|||||WR|PKTG584::WR
|0|2003-08-25|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-04-01|PERIODKTG585|E|P1216920493|Y||||Y|||||WR|PKTG585::WR
|0|2003-08-25|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-04-01|PERIODKTG586|E|P628183532|Y||||Y|||||WR|PKTG586::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG587|E|P1499131034|Y||||Y|||||WR|PKTG587::WR
|0|2004-02-27|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-27|N|2003-04-01|PERIODKTG588|E|P2422784722|Y||||Y|||||WR|PKTG588::WR
|0|2003-12-29|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-04-01|PERIODKTG589|E|P3262569661|Y||||Y|||||WR|PKTG589::WR
|0|2004-02-04|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-04-01|PERIODKTG590|E|P1854659121|Y||||Y|||||WR|PKTG590::WR
|0|2003-04-18|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-04-18|N|2003-04-01|PERIODKTG591|E|P3429371198|Y||||Y|||||WR|PKTG591::WR
|0|2004-02-27|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-27|N|2003-04-01|PERIODKTG592|E|P437078453|Y||||Y|||||WR|PKTG592::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG593|E|P1434578347|Y||||Y|||||WR|PKTG593::WR
|0|2004-02-04|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-04-01|PERIODKTG594|E|P2928875826|Y||||Y|||||WR|PKTG594::WR
|0|2005-03-31|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2008-03-07|N|2003-04-01|PERIODKTG596|E|P1043794004|Y||||Y|||||WR|PKTG596::WR
|0|2003-08-25|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-04-01|PERIODKTG600|E|P195854819|Y||||Y|||||WR|PKTG600::WR
|0|2003-08-25|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-04-01|PERIODKTG602|E|P76717890|Y||||Y|||||WR|PKTG602::WR
|0|2003-08-19|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-19|N|2003-04-01|PERIODKTG605|E|P4179527356|Y||||Y|||||WR|PKTG605::WR
|0|2003-08-26|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-01|PERIODKTG606|E|P1874017257|Y||||Y|||||WR|PKTG606::WR
|0|2003-07-15|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-07-15|N|2003-04-01|PERIODKTGA324|E|P538284785|Y||||Y|||||WR|PKTGA324::WR
|0|2003-12-29|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-04-01|PERIODKTGA336|E|P2931226187|Y||||Y|||||WR|PKTGA336::WR
|0|2003-06-02|2003-04-01|188772AEC11AAD11E053A647660A0CF2||2003-04-01|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-06-02|N|2003-04-01|PERIODKTGA337|E|P3699042364|Y||||Y|||||WR|PKTGA337::WR
|0|2003-12-30|2003-04-03|188772AEC11AAD11E053A647660A0CF2||2003-04-03|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2005-10-31|N|2003-04-03|PERIODKTGA330|E|P56145532|Y||||Y|||||WR|PKTGA330::WR
|0|2003-08-25|2003-04-07|188772AEC11AAD11E053A647660A0CF2||2003-04-07|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-04-07|PERIODKTG597|E|P2838102581|Y||||Y|||||WR|PKTG597::WR
|0|2003-08-26|2003-04-07|188772AEC11AAD11E053A647660A0CF2||2003-04-07|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-07|PERIODKTG598|E|P1575061671|Y||||Y|||||WR|PKTG598::WR
|0|2004-02-04|2003-04-07|188772AEC11AAD11E053A647660A0CF2||2003-04-07|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-04-07|PERIODKTG599|E|P3417514191|Y||||Y|||||WR|PKTG599::WR
|0|2004-02-04|2003-04-07|188772AEC11AAD11E053A647660A0CF2||2003-04-07|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-04-07|PERIODKTG601|E|P1420759055|Y||||Y|||||WR|PKTG601::WR
|0|2003-08-26|2003-04-07|188772AEC11AAD11E053A647660A0CF2||2003-04-07|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-04-07|PERIODKTG603|E|P1209231576|Y||||Y|||||WR|PKTG603::WR
|0|2003-08-25|2003-04-07|188772AEC11AAD11E053A647660A0CF2||2003-04-07|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-04-07|PERIODKTG604|E|P2430095860|Y||||Y|||||WR|PKTG604::WR
|0|2004-06-01|2003-04-08|188772AEC11AAD11E053A647660A0CF2||2003-04-08|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2004-06-01|N|2003-04-08|PERIODKTGA325|E|P884231675|Y||||Y|||||WR|PKTGA325::WR
|0|2003-08-25|2003-04-14|188772AEC11AAD11E053A647660A0CF2||2003-04-14|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-25|N|2003-04-14|PERIODKTG595|E|P718531734|Y||||Y|||||WR|PKTG595::WR
|0|2004-02-04|2003-04-14|188772AEC11AAD11E053A647660A0CF2||2003-04-14|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-04-14|PERIODKTG607|E|P2737995785|Y||||Y|||||WR|PKTG607::WR
|0|2004-02-04|2003-04-14|188772AEC11AAD11E053A647660A0CF2||2003-04-14|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-04-14|PERIODKTG608|E|P3236112484|Y||||Y|||||WR|PKTG608::WR
|0|2013-08-12|2003-04-14|188772AEC11AAD11E053A647660A0CF2||2003-04-14|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2013-08-12|N|2003-04-14|PERIODKTGA326|E|P4027572065|Y||||Y|||||WR|PKTGA326::WR
|0|2003-09-05|2003-04-14|188772AEC11AAD11E053A647660A0CF2||2003-04-14|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-09-05|N|2003-04-14|PERIODKTGA328|E|P2495713936|Y||||Y|||||WR|PKTGA328::WR
|0|2003-06-13|2003-04-16|188772AEC11AAD11E053A647660A0CF2||2003-04-16|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-06-13|N|2003-04-16|PERIODKTGA332|E|P2192965386|Y||||Y|||||WR|PKTGA332::WR
|0|2003-12-29|2003-04-21|188772AEC11AAD11E053A647660A0CF2||2003-04-21|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-04-21|PERIODKTGA327|E|P2924536080|Y||||Y|||||WR|PKTGA327::WR
|0|2003-06-23|2003-04-21|188772AEC11AAD11E053A647660A0CF2||2003-04-21|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-06-23|N|2003-04-21|PERIODKTGA331|E|P796560502|Y||||Y|||||WR|PKTGA331::WR
|0|2003-12-30|2003-04-21|188772AEC11AAD11E053A647660A0CF2||2003-04-21|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2004-02-16|N|2003-04-21|PERIODKTGA333|E|P3501070376|Y||||Y|||||WR|PKTGA333::WR
|0|2003-12-30|2003-04-28|188772AEC11AAD11E053A647660A0CF2||2003-04-28|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2005-03-31|N|2003-04-28|PERIODKTGA334|E|P3393452703|Y||||Y|||||WR|PKTGA334::WR
|0|2003-12-29|2003-05-04|188772AEC11AAD11E053A647660A0CF2||2003-05-04|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-05-04|PERIODKTGA335|E|P2314712124|Y||||Y|||||WR|PKTGA335::WR
|0|2009-06-04|2003-05-06|188772AEC11AAD11E053A647660A0CF2||2003-05-06|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2009-06-04|N|2003-05-06|PERIODKTGA338|E|P485683312|Y||||Y|||||WR|PKTGA338::WR
|0|2004-09-15|2003-05-06|188772AEC11AAD11E053A647660A0CF2||2003-05-06|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2007-02-05|N|2003-05-06|PERIODKTGA339|E|P1216974760|Y||||Y|||||WR|PKTGA339::WR
|0|2003-12-29|2003-05-12|188772AEC11AAD11E053A647660A0CF2||2003-05-12|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-05-12|PERIODKTGA340|E|P275961157|Y||||Y|||||WR|PKTGA340::WR
|0|2003-09-02|2003-05-15|188772AEC11AAD11E053A647660A0CF2||2003-05-15|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-09-02|N|2003-05-15|PERIODKTG609|E|P1734546258|Y||||Y|||||WR|PKTG609::WR
|0|2006-11-16|2003-05-20|188772AEC11AAD11E053A647660A0CF2||2003-05-20|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2006-11-16|N|2003-05-20|PERIODKTG610|E|P1496863973|Y||||Y|||||WR|PKTG610::WR
|0|2003-08-26|2003-05-26|188772AEC11AAD11E053A647660A0CF2||2003-05-26|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-05-26|PERIODKTG611|E|P650090033|Y||||Y|||||WR|PKTG611::WR
|0|2004-02-04|2003-05-26|188772AEC11AAD11E053A647660A0CF2||2003-05-26|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-05-26|PERIODKTG612|E|P1085671481|Y||||Y|||||WR|PKTG612::WR
|0|2004-02-04|2003-05-26|188772AEC11AAD11E053A647660A0CF2||2003-05-26|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2004-02-04|N|2003-05-26|PERIODKTG613|E|P3622267533|Y||||Y|||||WR|PKTG613::WR
|0|2003-12-29|2003-05-26|188772AEC11AAD11E053A647660A0CF2||2003-05-26|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-12-29|N|2003-05-26|PERIODKTGA343|E|P1114401907|Y||||Y|||||WR|PKTGA343::WR
|0|2006-11-21|2003-05-28|188772AEC11AAD11E053A647660A0CF2||2003-05-28|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2011-12-22|N|2003-05-28|PERIODKTGA342|E|P3604056062|Y||||Y|||||WR|PKTGA342::WR
|0|2003-10-07|2003-05-29|188772AEC11AAD11E053A647660A0CF2||2003-05-29|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2006-11-21|N|2003-05-29|PERIODKTG614|E|P1401693419|Y||||Y|||||WR|PKTG614::WR
|0|2003-08-26|2003-05-29|188772AEC11AAD11E053A647660A0CF2||2003-05-29|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-05-29|PERIODKTG617|E|P4022844884|Y||||Y|||||WR|PKTG617::WR
|0|2004-05-17|2003-06-02|188772AEC11AAD11E053A647660A0CF2||2003-06-02|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2004-05-17|N|2003-06-02|PERIODKTGA344|E|P3685233395|Y||||Y|||||WR|PKTGA344::WR
|0|2003-10-07|2003-06-02|188772AEC11AAD11E053A647660A0CF2||2003-06-02|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-10-07|N|2003-06-02|PERIODKTGA345|E|P1034772479|Y||||Y|||||WR|PKTGA345::WR
|0|2003-11-03|2003-06-02|188772AEC11AAD11E053A647660A0CF2||2003-06-02|Y||188772AEC11CAD11E053A647660A0CF2|KZ|2003-11-03|N|2003-06-02|PERIODKTGA360|E|P1157330102|Y||||Y|||||WR|PKTGA360::WR
|0|2003-08-26|2003-06-10|188772AEC11AAD11E053A647660A0CF2||2003-06-10|Y||188772AEC11BAD11E053A647660A0CF2|KZ|2003-08-26|N|2003-06-10|PERIODKTG615|E|P2593959013|Y||||Y|||||WR|PKTG615::WR
