TRANSFER||WT_ASSIG276|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-10-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD276|P276|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG276::WorkTerm
HIRE||WT_ASSIG314|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-10-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD314|P314|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG314::WorkTerm
HIRE||WT_ASSIG315|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD315|P315|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG315::WorkTerm
TRANSFER||WT_ASSIG98|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD98|P98|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG98::WorkTerm
TRANSFER||WT_ASSIG276|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD276|P276|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG276::WorkTerm
HIRE||WT_ASSIG113|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD113|P113|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG113::WorkTerm
HIRE||WT_ASSIG249|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD249|P249|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG249::WorkTerm
HIRE||WT_ASSIG80|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD80|P80|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG80::WorkTerm
HIRE||WT_ASSIG317|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD317|P317|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG317::WorkTerm
HIRE||WT_ASSIG318|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD318|P318|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG318::WorkTerm
HIRE||WT_ASSIG319|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD319|P319|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG319::WorkTerm
TRANSFER||WT_ASSIG51|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD51|P51|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG51::WorkTerm
TRANSFER||WT_ASSIG293|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD293|P293|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG293::WorkTerm
TRANSFER||WT_ASSIG278|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD278|P278|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG278::WorkTerm
TRANSFER||WT_ASSIG274|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-08|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD274|P274|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG274::WorkTerm
HIRE||WT_ASSIG320|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD320|P320|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG320::WorkTerm
HIRE||WT_ASSIG321|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-08|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD321|P321|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG321::WorkTerm
HIRE||WT_ASSIG322|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD322|P322|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG322::WorkTerm
HIRE||WT_ASSIG323|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD323|P323|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG323::WorkTerm
HIRE||WT_ASSIG324|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD324|P324|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG324::WorkTerm
HIRE||WT_ASSIG325|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD325|P325|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG325::WorkTerm
TRANSFER||WT_ASSIG116|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-10-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD116|P116|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG116::WorkTerm
TERMINATION||WT_ASSIG288|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-20|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD288|P288|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG288::WorkTerm
TERMINATION||WT_ASSIG127|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-19|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD127|P127|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG127::WorkTerm
HIRE||WT_ASSIG288|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-20|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD288|P288|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG288::WorkTerm
HIRE||WT_ASSIG127|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-20|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD127|P127|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG127::WorkTerm
TERMINATION||WT_ASSIG301|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-26|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD301|P301|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG301::WorkTerm
HIRE||WT_ASSIG153|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2002-05-02|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD153|P153|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG153::WorkTerm
HIRE||WT_ASSIG326|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-11-29|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD326|P326|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG326::WorkTerm
HIRE||WT_ASSIG327|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD327|P327|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG327::WorkTerm
HIRE||WT_ASSIG328|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-09|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD328|P328|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG328::WorkTerm
HIRE||WT_ASSIG329|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-23|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD329|P329|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG329::WorkTerm
TERMINATION||WT_ASSIG80|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-10|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD80|P80|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG80::WorkTerm
TRANSFER||WT_ASSIG271|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-04-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD271|P271|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG271::WorkTerm
TRANSFER||WT_ASSIG51|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2004-12-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD51|P51|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG51::WorkTerm
TERMINATION||WT_ASSIG35|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-01-05|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD35|P35|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG35::WorkTerm
TERMINATION||WT_ASSIG296|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD296|P296|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG296::WorkTerm
TERMINATION||WT_ASSIG281|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD281|P281|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG281::WorkTerm
HIRE||WT_ASSIG330|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-01-05|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD330|P330|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG330::WorkTerm
HIRE||WT_ASSIG331|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-01-10|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD331|P331|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG331::WorkTerm
HIRE||WT_ASSIG332|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-01-10|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD332|P332|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG332::WorkTerm
HIRE||WT_ASSIG334|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-01-17|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD334|P334|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG334::WorkTerm
TERMINATION||WT_ASSIG329|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-01-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD329|P329|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG329::WorkTerm
TERMINATION||WT_ASSIG300|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-02-01|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD300|P300|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG300::WorkTerm
HIRE||WT_ASSIG335|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-02-21|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD335|P335|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG335::WorkTerm
TERMINATION||WT_ASSIG71|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-02-17|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD71|P71|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG71::WorkTerm
HIRE||WT_ASSIG336|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-02-17|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD336|P336|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG336::WorkTerm
TERMINATION||WT_ASSIG119|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-02-21|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD119|P119|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG119::WorkTerm
TERMINATION||WT_ASSIG328|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-02-28|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD328|P328|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG328::WorkTerm
HIRE||WT_ASSIG337|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-02-28|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD337|P337|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG337::WorkTerm
TERMINATION||WT_ASSIG322|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-23|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD322|P322|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG322::WorkTerm
TERMINATION||WT_ASSIG33|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-23|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD33|P33|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG33::WorkTerm
TERMINATION||WT_ASSIG268|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD268|P268|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG268::WorkTerm
TERMINATION||WT_ASSIG315|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD315|P315|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG315::WorkTerm
TERMINATION||WT_ASSIG293|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD293|P293|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG293::WorkTerm
TERMINATION||WT_ASSIG320|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD320|P320|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG320::WorkTerm
TERMINATION||WT_ASSIG318|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD318|P318|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG318::WorkTerm
TERMINATION||WT_ASSIG319|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD319|P319|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG319::WorkTerm
TERMINATION||WT_ASSIG113|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD113|P113|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG113::WorkTerm
TERMINATION||WT_ASSIG249|||1|ACTIVE|119E67C19B66375BE053A747660A4A5B|ET|Y|||11A3CAC8E20AB4E6E053A747660AF6EC|1595C93AA3F5DCB2E053A747660A09BD||||||||4712-12-31|Y|1|2005-03-31|||||||||||||||||119E67C19A24375BE053A747660A4A5B|KZ||||||||||PERIOD249|P249|||||Y||N|N|Y|Y||||||||||||||||EMP||||||||||4712-12-31|1901-01-01|WT|WT_ASSIG249::WorkTerm
